Useless,Price
2474,199901
2475,244000
2476,565000
2477,350000
2478,139000
2479,590000
2480,1280000
2481,350000
2482,505000
2483,448000
2484,192500
2485,250000
2486,146500
2487,235000
2488,277750
2489,260000
2490,269000
2491,577500
2492,849900
2493,465250
2494,161000
2495,218000
2496,227000
2497,650000
2498,240000
2499,274000
2500,175000
2501,400000
2502,526420
2503,317500
2504,224000
2505,170000
2506,259000
2507,175000
2508,1700000
2509,135000
2510,425000
2511,432500
2512,400000
2513,68000
2514,270000
2515,340000
2516,242000
2517,143900
2518,900000
2519,270000
2520,246400
2521,795000
2522,270000
2523,4550000
2524,600000
2525,139000
2526,265000
2527,1310440
2528,148000
2529,190000
2530,480705
2531,210000
2532,129900
2533,3250000
2534,311000
2535,423850
2536,215000
2537,78900
2538,415000
2539,241500
2540,292500
2541,359000
2542,139500
2543,439000
2544,320000
2545,115000
2546,530000
2547,352900
2548,192500
2549,255000
2550,639900
2551,160000
2552,276000
2553,410000
2554,505000
2555,240000
2556,345000
2557,570000
2558,296500
2559,282500
2560,268000
2561,350000
2562,186550
2563,737000
2564,429000
2565,3950000
2566,503600
2567,641000
2568,205000
2569,395000
2570,1300000
2571,439000
2572,440000
2573,240000
2574,287500
2575,300000
2576,427500
2577,481500
2578,234000
2579,167000
2580,372000
2581,154000
2582,595000
2583,320000
2584,320600
2585,3250000
2586,346000
2587,350000
2588,390000
2589,398500
2590,285000
2591,282500
2592,369900
2593,329900
2594,482000
2595,240000
2596,550000
2597,539990
2598,246670
2599,400000
2600,368000
2601,195000
2602,159000
2603,529000
2604,302000
2605,439900
2606,435000
2607,398000
2608,390000
2609,247900
2610,637500
2611,550000
2612,210000
2613,185000
2614,235000
2615,765000
2616,705000
2617,215000
2618,299000
2619,286000
2620,269000
2621,305000
2622,365000
2623,282500
2624,350000
2625,429000
2626,555000
2627,110000
2628,356400
2629,315000
2630,240000
2631,172400
2632,362000
2633,75000
2634,176275
2635,535000
2636,239900
2637,1015000
2638,470000
2639,320000
2640,298000
2641,225000
2642,575000
2643,390000
2644,135000
2645,160000
2646,435000
2647,534900
2648,245000
2649,531000
2650,385000
2651,206000
2652,170000
2653,409000
2654,333000
2655,456500
2656,344500
2657,310000
2658,425000
2659,157900
2660,561000
2661,480000
2662,290000
2663,265000
2664,293000
2665,139500
2666,280000
2667,401000
2668,394900
2669,362000
2670,237000
2671,229000
2672,440000
2673,160000
2674,255000
2675,400000
2676,291500
2677,210000
2678,45000
2679,590000
2680,365000
2681,225000
2682,781046
2683,365000
2684,269000
2685,465000
2686,3500000
2687,162500
2688,130000
2689,699000
2690,595000
2691,865000
2692,3200000
2693,2135000
2694,429000
2695,339000
2696,14985
2697,439000
2698,179950
2699,627600
2700,349900
2701,3650000
2702,536880
2703,260000
2704,221000
2705,2996350
2706,370500
2707,5000000
2708,359900
2709,284000
2710,272500
2711,640000
2712,190000
2713,345000
2714,1450000
2715,157400
2716,367000
2717,275000
2718,349000
2719,402000
2720,4400000
2721,156000
2722,793100
2723,568000
2724,574900
2725,209900
2726,655000
2727,644600
2728,251500
2729,2075000
2730,274900
2731,405000
2732,295000
2733,150000
2734,228000
2735,269000
2736,210000
2737,1550000
2738,275000
2739,390000
2740,799900
2741,220000
2742,318000
2743,1350000
2744,495000
2745,265000
2746,687760
2747,965000
2748,445000
2749,148000
2750,345000
2751,175000
2752,415000
2753,300000
2754,665000
2755,256000
2756,265000
2757,539000
2758,272500
2759,362000
2760,252000
2761,158000
2762,904000
2763,664900
2764,398000
2765,61500
2766,365000
2767,412500
2768,320000
2769,190000
2770,147900
2771,395000
2772,560000
2773,285000
2774,500000
2775,309000
2776,400000
2777,640000
2778,270000
2779,300000
2780,345000
2781,900000
2782,620000
2783,375000
2784,50000
2785,238000
2786,359900
2787,235000
2788,225000
2789,515000
2790,190000
2791,255000
2792,1244600
2793,605000
2794,340000
2795,405000
2796,240000
2797,254000
2798,255000
2799,388900
2800,195000
2801,400000
2802,376000
2803,452000
2804,230000
2805,360000
2806,756000
2807,729000
2808,195000
2809,299900
2810,233000
2811,275000
2812,153000
2813,278000
2814,685000
2815,600000
2816,425000
2817,1070000
2818,387500
2819,260000
2820,435000
2821,1425000
2822,194900
2823,179000
2824,540000
2825,492000
2826,370000
2827,130000
2828,1445000
2829,210000
2830,228000
2831,285000
2832,240000
2833,390000
2834,129000
2835,295000
2836,218500
2837,550000
2838,160000
2839,300000
2840,550000
2841,309500
2842,327000
2843,440000
2844,289000
2845,404900
2846,333000
2847,197500
2848,390000
2849,336000
2850,540000
2851,385000
2852,449950
2853,316500
2854,1200000
2855,2875000
2856,630000
2857,361750
2858,380000
2859,840000
2860,550000
2861,272000
2862,737500
2863,380000
2864,119000
2865,575000
2866,561500
2867,544500
2868,275000
2869,249900
2870,207000
2871,217000
2872,137500
2873,801000
2874,251000
2875,287000
2876,212000
2877,560000
2878,145000
2879,630000
2880,660000
2881,285000
2882,459000
2883,310000
2884,344000
2885,160000
2886,427500
2887,380000
2888,128000
2889,280000
2890,280000
2891,357000
2892,139900
2893,945000
2894,230547
2895,285000
2896,175000
2897,283000
2898,284900
2899,350000
2900,395000
2901,499900
2902,180000
2903,625000
2904,351150
2905,227500
2906,228500
2907,249000
2908,483000
2909,389000
2910,327000
2911,321500
2912,272000
2913,185000
2914,240000
2915,515000
2916,120000
2917,298000
2918,600000
2919,393250
2920,390000
2921,519000
2922,322000
2923,169900
2924,165250
2925,225000
2926,585000
2927,487500
2928,1237000
2929,397500
2930,279000
2931,376000
2932,165000
2933,265000
2934,460000
2935,325000
2936,118000
2937,125000
2938,2276915
2939,275000
2940,326000
2941,680000
2942,143000
2943,325000
2944,158000
2945,242500
2946,325000
2947,430000
2948,165000
2949,374000
2950,310000
2951,248000
2952,236000
2953,589500
2954,204000
2955,500000
2956,245000
2957,514000
2958,370000
2959,250000
2960,240000
2961,2280000
2962,415000
2963,310000
2964,185000
2965,310000
2966,320500
2967,1170000
2968,535000
2969,440000
2970,310000
2971,495000
2972,244500
2973,379000
2974,760000
2975,772500
2976,777000
2977,292000
2978,335000
2979,315000
2980,398000
2981,480000
2982,680000
2983,200000
2984,296900
2985,330000
2986,260000
2987,619000
2988,320000
2989,322500
2990,514858
2991,249900
2992,69910
2993,540000
2994,190000
2995,395100
2996,532000
2997,142000
2998,470000
2999,292500
3000,277777
3001,457500
3002,749900
3003,487500
3004,219000
3005,380000
3006,132000
3007,280000
3008,92000
3009,700000
3010,580000
3011,175000
3012,149900
3013,229900
3014,345000
3015,440000
3016,240000
3017,238000
3018,46450
3019,260000
3020,175000
3021,379900
3022,690000
3023,1259000
3024,495000
3025,385000
3026,191000
3027,225000
3028,220000
3029,775000
3030,1150000
3031,280000
3032,322000
3033,305000
3034,415000
3035,360000
3036,296000
3037,285000
3038,204000
3039,645000
3040,525000
3041,330000
3042,410000
3043,395000
3044,275000
3045,235000
3046,397025
3047,269000
3048,214900
3049,524000
3050,389900
3051,335000
3052,736250
3053,168500
3054,190000
3055,200000
3056,552500
3057,49900
3058,346000
3059,375100
3060,424900
3061,720000
3062,372000
3063,340000
3064,242250
3065,358500
3066,655000
3067,264000
3068,140000
3069,179000
3070,250000
3071,402000
3072,305000
3073,152500
3074,370000
3075,240000
3076,204000
3077,245000
3078,375000
3079,140500
3080,395000
3081,245000
3082,456000
3083,177400
3084,290400
3085,385000
3086,460000
3087,355000
3088,152000
3089,485000
3090,216000
3091,329000
3092,222000
3093,356000
3094,229900
3095,174900
3096,300000
3097,160000
3098,295000
3099,456000
3100,659900
3101,249000
3102,625500
3103,347500
3104,250000
3105,332500
3106,915000
3107,560000
3108,400000
3109,366000
3110,384000
3111,419000
3112,442900
3113,28500
3114,297500
3115,237000
3116,315313
3117,245000
3118,375000
3119,215000
3120,230000
3121,248000
3122,163000
3123,104000
3124,329000
3125,464000
3126,279900
3127,117313
3128,405000
3129,380000
3130,315000
3131,372000
3132,363800
3133,645000
3134,190000
3135,625000
3136,390000
3137,607000
3138,60000
3139,260000
3140,366500
3141,215000
3142,240000
3143,300000
3144,290000
3145,465000
3146,115000
3147,372000
3148,507000
3149,360000
3150,170000
3151,114900
3152,232575
3153,35000
3154,315000
3155,239700
3156,154000
3157,425000
3158,275000
3159,32500
3160,293000
3161,85000
3162,255000
3163,300000
3164,252000
3165,123500
3166,265000
3167,144000
3168,228000
3169,35500
3170,225000
3171,2600000
3172,345000
3173,200000
3174,3350000
3175,486500
3176,263900
3177,145000
3178,1335000
3179,645000
3180,60000
3181,383000
3182,470000
3183,329000
3184,83500
3185,574000
3186,349900
3187,299000
3188,85000
3189,247500
3190,269900
3191,253000
3192,287000
3193,520000
3194,348500
3195,385000
3196,2390000
3197,315000
3198,71800
3199,975000
3200,672000
3201,2420000
3202,385000
3203,530000
3204,310000
3205,72000
3206,324000
3207,322124
3208,100000
3209,1144500
3210,165000
3211,282500
3212,100000
3213,239000
3214,449000
3215,161050
3216,206000
3217,362900
3218,355000
3219,875000
3220,500000
3221,920000
3222,442000
3223,523000
3224,185000
3225,126000
3226,199000
3227,1275000
3228,345000
3229,205000
3230,290000
3231,423000
3232,1450000
3233,115000
3234,565000
3235,242500
3236,60000
3237,318000
3238,825000
3239,260000
3240,143500
3241,315000
3242,535000
3243,290000
3244,558000
3245,445000
3246,881250
3247,750000
3248,345000
3249,285000
3250,159900
3251,300000
3252,230000
3253,395000
3254,282500
3255,359900
3256,295000
3257,242000
3258,439000
3259,137500
3260,163900
3261,729000
3262,260000
3263,160000
3264,141000
3265,583000
3266,166000
3267,323500
3268,650000
3269,605000
3270,405000
3271,975000
3272,489000
3273,470000
3274,123000
3275,335000
3276,840000
3277,142000
3278,53000
3279,350000
3280,5900000
3281,440000
3282,81500
3283,227000
3284,265000
3285,400000
3286,265000
3287,375000
3288,230100
3289,345000
3290,590625
3291,196000
3292,479900
3293,223000
3294,2100000
3295,278000
3296,270000
3297,345000
3298,277000
3299,415000
3300,375000
3301,185000
3302,350000
3303,172000
3304,170000
3305,469000
3306,145000
3307,270000
3308,238000
3309,501000
3310,70134
3311,385000
3312,400000
3313,267500
3314,509000
3315,645500
3316,235500
3317,230000
3318,405000
3319,201000
3320,250000
3321,486000
3322,357000
3323,86000
3324,746500
3325,350000
3326,231140
3327,134000
3328,258000
3329,319000
3330,62150
3331,630000
3332,569900
3333,415000
3334,349000
3335,1100000
3336,318000
3337,613000
3338,435000
3339,247000
3340,409000
3341,842241
3342,725000
3343,287000
3344,59900
3345,210000
3346,335000
3347,140000
3348,619000
3349,199000
3350,306000
3351,465000
3352,230000
3353,350000
3354,450000
3355,450000
3356,545563
3357,145000
3358,249900
3359,985000
3360,262000
3361,95000
3362,389000
3363,275000
3364,250000
3365,280000
3366,131500
3367,153900
3368,790000
3369,670000
3370,85500
3371,238000
3372,515000
3373,460000
3374,1600000
3375,205880
3376,252500
3377,268000
3378,516000
3379,76500
3380,199000
3381,450000
3382,557000
3383,268000
3384,620000
3385,250000
3386,439000
3387,209500
3388,480000
3389,165000
3390,253260
3391,50874
3392,530000
3393,282000
3394,270000
3395,225000
3396,125000
3397,244000
3398,376777
3399,550000
3400,263000
3401,2496000
3402,1700000
3403,731885
3404,65000
3405,370000
3406,195000
3407,1050000
3408,225000
3409,504444
3410,650000
3411,399900
3412,1500000
3413,155000
3414,160000
3415,319900
3416,611000
3417,517779
3418,570000
3419,229000
3420,99900
3421,409500
3422,85000
3423,334000
3424,619900
3425,315000
3426,125000
3427,100000
3428,168000
3429,161750
3430,428300
3431,199000
3432,273000
3433,75000
3434,255000
3435,500000
3436,80000
3437,235000
3438,260000
3439,148000
3440,460000
3441,480000
3442,355000
3443,275000
3444,165000
3445,552000
3446,392500
3447,202000
3448,216800
3449,210000
3450,685000
3451,310000
3452,370000
3453,262000
3454,247000
3455,240000
3456,340000
3457,219000
3458,320000
3459,665000
3460,555000
3461,117000
3462,430000
3463,222000
3464,161760
3465,100000
3466,200000
3467,335000
3468,245000
3469,242500
3470,300000
3471,165300
3472,436000
3473,216000
3474,330000
3475,241500
3476,152500
3477,279000
3478,109900
3479,350000
3480,789900
3481,1200000
3482,685000
3483,365000
3484,833433
3485,685750
3486,449900
3487,165000
3488,510000
3489,526250
3490,384000
3491,1630000
3492,294500
3493,439000
3494,20819
3495,244900
3496,867300
3497,158000
3498,170000
3499,370000
3500,1250000
3501,415000
3502,306500
3503,3221750
3504,35000
3505,675000
3506,415000
3507,270000
3508,170000
3509,417000
3510,72000
3511,185000
3512,445000
3513,67000
3514,280000
3515,234700
3516,380000
3517,341000
3518,230000
3519,325000
3520,489900
3521,381000
3522,585000
3523,545000
3524,283000
3525,420000
3526,96000
3527,130000
3528,152000
3529,699000
3530,198000
3531,288000
3532,185000
3533,285000
3534,328000
3535,458000
3536,217000
3537,195000
3538,180000
3539,312500
3540,220000
3541,209900
3542,252400
3543,222000
3544,284000
3545,240000
3546,316000
3547,330000
3548,209000
3549,465000
3550,316000
3551,629900
3552,35000
3553,384000
3554,297000
3555,302000
3556,252000
3557,250000
3558,220028
3559,1185000
3560,236000
3561,235000
3562,354900
3563,335000
3564,230000
3565,360000
3566,338900
3567,352000
3568,325000
3569,165000
3570,1115000
3571,210000
3572,174900
3573,937500
3574,335100
3575,185000
3576,255000
3577,280000
3578,115000
3579,320000
3580,810000
3581,795000
3582,174000
3583,255000
3584,364000
3585,1058000
3586,2780000
3587,1225000
3588,1350000
3589,266500
3590,255000
3591,180000
3592,326900
3593,500000
3594,835000
3595,345000
3596,299000
3597,275000
3598,230000
3599,330000
3600,45000
3601,428900
3602,294000
3603,600000
3604,295000
3605,241000
3606,260000
3607,330000
3608,331100
3609,147500
3610,365000
3611,188000
3612,295000
3613,313000
3614,395000
3615,575000
3616,140000
3617,258500
3618,252000
3619,129000
3620,373000
3621,476000
3622,545000
3623,399800
3624,185000
3625,275000
3626,590000
3627,715000
3628,145000
3629,260000
3630,115100
3631,510000
3632,369900
3633,170000
3634,245000
3635,196000
3636,637250
3637,185000
3638,385000
3639,295000
3640,370000
3641,183250
3642,149734
3643,170000
3644,133014
3645,280000
3646,402000
3647,154900
3648,239000
3649,490000
3650,149999
3651,185000
3652,295000
3653,275000
3654,372500
3655,239000
3656,1125000
3657,551630
3658,302000
3659,590000
3660,35000
3661,235000
3662,155000
3663,161500
3664,340000
3665,479000
3666,281280
3667,265000
3668,82000
3669,905000
3670,191000
3671,483000
3672,112000
3673,624671.61
3674,479000
3675,125000
3676,312500
3677,125000
3678,424900
3679,690000
3680,136000
3681,151000
3682,500000
3683,220000
3684,179400
3685,588000
3686,530000
3687,323000
3688,66000
3689,630000
3690,435000
3691,380000
3692,329900
3693,150800
3694,695000
3695,100000
3696,242000
3697,350000
3698,445000
3699,1850000
3700,310000
3701,230000
3702,312000
3703,214900
3704,47500
3705,590000
3706,685000
3707,84000
3708,211000
3709,199500
3710,310000
3711,103000
3712,200000
3713,682000
3714,700000
3715,218000
3716,621000
3717,449900
3718,142249
3719,25000
3720,254000
3721,265000
3722,667500
3723,670000
3724,244900
3725,130000
3726,340000
3727,230000
3728,345000
3729,440000
3730,152722
3731,845888
3732,147500
3733,861000
3734,765008
3735,134000
3736,1400000
3737,641500
3738,157000
3739,140000
3740,193000
3741,355000
3742,1600000
3743,775000
3744,175000
3745,22000
3746,164000
3747,151000
3748,245900
3749,230000
3750,625000
3751,425000
3752,457500
3753,349900
3754,640000
3755,450000
3756,180000
3757,290000
3758,120000
3759,625000
3760,237000
3761,100000
3762,232500
3763,215000
3764,648000
3765,305000
3766,385000
3767,204000
3768,150000
3769,277000
3770,170000
3771,590000
3772,310000
3773,940000
3774,222000
3775,530000
3776,365000
3777,500000
3778,348000
3779,56175
3780,165000
3781,307000
3782,177000
3783,150000
3784,279000
3785,357850
3786,321000
3787,82000
3788,255000
3789,545000
3790,125000
3791,364900
3792,585000
3793,311500
3794,195000
3795,365000
3796,135000
3797,275000
3798,626000
3799,1000000
3800,510000
3801,634000
3802,1150000
3803,266000
3804,204000
3805,525000
3806,91000
3807,375000
3808,1600000
3809,1035000
3810,148000
3811,485000
3812,637000
3813,700000
3814,210000
3815,200000
3816,330000
3817,204900
3818,338000
3819,235000
3820,290250
3821,343000
3822,305000
3823,160000
3824,255000
3825,69000
3826,115000
3827,147500
3828,390000
3829,300000
3830,414000
3831,225000
3832,523500
3833,105000
3834,253000
3835,555000
